"bdgt_id","dma1_name","dma2_name","chan1_name","client_id","chan1_id","dma2_id","dma1_id","sp_min_h","percent_max","sp_max_h"
"171_139_353","Medium Stores Low Loyalty","LAS VEGAS-NV","Search",11,171,139,353,NULL,NULL,NULL
"171_140_353","Medium Stores Low Loyalty","LEXINGTON-KY","Search",11,171,140,353,NULL,NULL,NULL
"171_141_351","Low Stores Medium Loyalty","LIMA-OH","Search",11,171,141,351,NULL,NULL,NULL
"171_142_352","Medium Stores High Loyalty","LINCOLN-NE","Search",11,171,142,352,NULL,NULL,NULL
"171_143_350","Low Stores Low Loyalty","LITTLE ROCK-AR","Search",11,171,143,350,NULL,NULL,NULL
"171_144_354","High Stores High Loyalty","LOS ANGELES-CA","Search",11,171,144,354,NULL,NULL,NULL
"171_145_352","Medium Stores High Loyalty","LOUISVILLE-KY","Search",11,171,145,352,NULL,NULL,NULL
"171_146_352","Medium Stores High Loyalty","LUBBOCK-TX","Search",11,171,146,352,NULL,NULL,NULL
"171_147_350","Low Stores Low Loyalty","MACON-GA","Search",11,171,147,350,NULL,NULL,NULL
"171_148_352","Medium Stores High Loyalty","MADISON-WI","Search",11,171,148,352,NULL,NULL,NULL
"171_149_352","Medium Stores High Loyalty","MANKATO-MN","Search",11,171,149,352,NULL,NULL,NULL
"171_150_351","Low Stores Medium Loyalty","MARQUETTE-MI","Search",11,171,150,351,NULL,NULL,NULL
"171_151_353","Medium Stores Low Loyalty","MCALLEN-TX","Search",11,171,151,353,NULL,NULL,NULL
"171_152_351","Low Stores Medium Loyalty","MDFRD/KLMATH FA-OR","Search",11,171,152,351,NULL,NULL,NULL
"171_153_350","Low Stores Low Loyalty","MEMPHIS-TN","Search",11,171,153,350,NULL,NULL,NULL
"171_154_353","Medium Stores Low Loyalty","MIAMI/FT. LDRDA-FL","Search",11,171,154,353,NULL,NULL,NULL
"171_155_353","Medium Stores Low Loyalty","MIDLAND-TX","Search",11,171,155,353,NULL,NULL,NULL
"171_156_352","Medium Stores High Loyalty","MILWAUKEE-WI","Search",11,171,156,352,NULL,NULL,NULL
"171_157_352","Medium Stores High Loyalty","MINNEAPOLIS-MN","Search",11,171,157,352,NULL,NULL,NULL
"171_158_352","Medium Stores High Loyalty","MINOT/BISMARCK-ND","Search",11,171,158,352,NULL,NULL,NULL
"171_159_350","Low Stores Low Loyalty","MBLE/PNSCOLA-AL/FL","Search",11,171,159,350,NULL,NULL,NULL
"171_160_350","Low Stores Low Loyalty","MONROE/EL DORDO-LA","Search",11,171,160,350,NULL,NULL,NULL
"171_161_350","Low Stores Low Loyalty","MONTEREY/SALINA-CA","Search",11,171,161,350,NULL,NULL,NULL
"171_162_350","Low Stores Low Loyalty","MONTGOMERY-AL","Search",11,171,162,350,NULL,NULL,NULL
"171_163_353","Medium Stores Low Loyalty","NASHVILLE-TN","Search",11,171,163,353,NULL,NULL,NULL
"171_164_352","Medium Stores High Loyalty","NEW HAVEN/HARTD-CT","Search",11,171,164,352,NULL,NULL,NULL
"171_165_350","Low Stores Low Loyalty","NEW ORLEANS-LA","Search",11,171,165,350,NULL,NULL,NULL
"171_166_352","Medium Stores High Loyalty","NORFOLK-VA","Search",11,171,166,352,NULL,NULL,NULL
"171_167_353","Medium Stores Low Loyalty","OKLAHOMA CITY-OK","Search",11,171,167,353,NULL,NULL,NULL
"171_168_353","Medium Stores Low Loyalty","OMAHA-NE","Search",11,171,168,353,NULL,NULL,NULL
"171_169_353","Medium Stores Low Loyalty","ORLNDO/DYTNA/MB-FL","Search",11,171,169,353,NULL,NULL,NULL
"171_170_351","Low Stores Medium Loyalty","PADUCAH-KY","Search",11,171,170,351,NULL,NULL,NULL
"171_171_353","Medium Stores Low Loyalty","PALM SPRINGS-CA","Search",11,171,171,353,NULL,NULL,NULL
"171_172_351","Low Stores Medium Loyalty","PANAMA CITY-FL","Search",11,171,172,351,NULL,NULL,NULL
"171_173_351","Low Stores Medium Loyalty","PARKERSBURG-WV","Search",11,171,173,351,NULL,NULL,NULL
"171_174_352","Medium Stores High Loyalty","PEORIA/BLMNGTN-IL","Search",11,171,174,352,NULL,NULL,NULL
"171_175_352","Medium Stores High Loyalty","PHILADELPHIA-PA","Search",11,171,175,352,NULL,NULL,NULL
"171_176_353","Medium Stores Low Loyalty","PHOENIX-AZ","Search",11,171,176,353,NULL,NULL,NULL
"171_177_352","Medium Stores High Loyalty","PITTSBURGH-PA","Search",11,171,177,352,NULL,NULL,NULL
"171_178_351","Low Stores Medium Loyalty","PORTLAND-ME","Search",11,171,178,351,NULL,NULL,NULL
"171_179_353","Medium Stores Low Loyalty","PORTLAND-OR","Search",11,171,179,353,NULL,NULL,NULL
"171_180_352","Medium Stores High Loyalty","PROVIDENCE-RI","Search",11,171,180,352,NULL,NULL,NULL
"171_181_351","Low Stores Medium Loyalty","QUINCY-IL","Search",11,171,181,351,NULL,NULL,NULL
"171_182_353","Medium Stores Low Loyalty","RALEIGH-NC","Search",11,171,182,353,NULL,NULL,NULL
"171_183_352","Medium Stores High Loyalty","RAPID CITY-SD","Search",11,171,183,352,NULL,NULL,NULL
"171_184_352","Medium Stores High Loyalty","RENO-NV","Search",11,171,184,352,NULL,NULL,NULL
"171_185_352","Medium Stores High Loyalty","RICHMOND-VA","Search",11,171,185,352,NULL,NULL,NULL
"171_186_351","Low Stores Medium Loyalty","ROANOKE/LYCHBRG-VA","Search",11,171,186,351,NULL,NULL,NULL
"171_187_352","Medium Stores High Loyalty","ROCHESTER-MN","Search",11,171,187,352,NULL,NULL,NULL
"171_188_351","Low Stores Medium Loyalty","ROCHESTER-NY","Search",11,171,188,351,NULL,NULL,NULL
"171_189_352","Medium Stores High Loyalty","ROCKFORD-IL","Search",11,171,189,352,NULL,NULL,NULL
"171_190_353","Medium Stores Low Loyalty","SACRAMENTO-CA","Search",11,171,190,353,NULL,NULL,NULL
"171_191_351","Low Stores Medium Loyalty","SALISBURY-MD","Search",11,171,191,351,NULL,NULL,NULL
"171_192_353","Medium Stores Low Loyalty","SALT LAKE CITY-UT","Search",11,171,192,353,NULL,NULL,NULL
"171_193_353","Medium Stores Low Loyalty","SAN ANTONIO-TX","Search",11,171,193,353,NULL,NULL,NULL
"171_194_353","Medium Stores Low Loyalty","SAN DIEGO-CA","Search",11,171,194,353,NULL,NULL,NULL
"171_195_353","Medium Stores Low Loyalty","SAN FRANCISCO-CA","Search",11,171,195,353,NULL,NULL,NULL
"171_196_352","Medium Stores High Loyalty","SANTA BARBARA-CA","Search",11,171,196,352,NULL,NULL,NULL
"171_197_353","Medium Stores Low Loyalty","SEATTLE-WA","Search",11,171,197,353,NULL,NULL,NULL
"171_198_350","Low Stores Low Loyalty","SHERMAN/ADA-TX","Search",11,171,198,350,NULL,NULL,NULL
"171_199_350","Low Stores Low Loyalty","SHREVEPORT-LA","Search",11,171,199,350,NULL,NULL,NULL
"171_200_352","Medium Stores High Loyalty","SIOUX CITY-IA","Search",11,171,200,352,NULL,NULL,NULL
"171_201_352","Medium Stores High Loyalty","SIOUX FALLS-SD","Search",11,171,201,352,NULL,NULL,NULL
"171_202_351","Low Stores Medium Loyalty","SOUTH BEND-IN","Search",11,171,202,351,NULL,NULL,NULL
"171_203_350","Low Stores Low Loyalty","SPOKANE-WA","Search",11,171,203,350,NULL,NULL,NULL
"171_204_351","Low Stores Medium Loyalty","SPRINGFIELD-MA","Search",11,171,204,351,NULL,NULL,NULL
"171_205_352","Medium Stores High Loyalty","SPRINGFIELD-MO","Search",11,171,205,352,NULL,NULL,NULL
"171_207_350","Low Stores Low Loyalty","ST. JOSEPH-MO","Search",11,171,207,350,NULL,NULL,NULL
"171_208_352","Medium Stores High Loyalty","ST. LOUIS-MO","Search",11,171,208,352,NULL,NULL,NULL
"171_209_351","Low Stores Medium Loyalty","SYRACUSE-NY","Search",11,171,209,351,NULL,NULL,NULL
"171_210_350","Low Stores Low Loyalty","TALLHSSE/THMSVL-FL","Search",11,171,210,350,NULL,NULL,NULL
"171_211_353","Medium Stores Low Loyalty","TMPA/ST.PT/LKLD-FL","Search",11,171,211,353,NULL,NULL,NULL
"171_212_351","Low Stores Medium Loyalty","TERRE HAUTE-IN","Search",11,171,212,351,NULL,NULL,NULL
"171_214_352","Medium Stores High Loyalty","TOLEDO-OH","Search",11,171,214,352,NULL,NULL,NULL
"171_215_352","Medium Stores High Loyalty","TOPEKA-KS","Search",11,171,215,352,NULL,NULL,NULL
"171_216_351","Low Stores Medium Loyalty","TRAVERSE CITY-MI","Search",11,171,216,351,NULL,NULL,NULL
"171_217_351","Low Stores Medium Loyalty","TRI CITIES-TN","Search",11,171,217,351,NULL,NULL,NULL
"171_218_354","High Stores High Loyalty","TRI-STATE-NY/NJ/CT","Search",11,171,218,354,NULL,NULL,NULL
"171_219_352","Medium Stores High Loyalty","TUCSON-AZ","Search",11,171,219,352,NULL,NULL,NULL
"171_220_352","Medium Stores High Loyalty","TULSA-OK","Search",11,171,220,352,NULL,NULL,NULL
"171_221_350","Low Stores Low Loyalty","TYLER/LONGVIEW-TX","Search",11,171,221,350,NULL,NULL,NULL
"171_222_352","Medium Stores High Loyalty","UTICA-NY","Search",11,171,222,352,NULL,NULL,NULL
"171_223_350","Low Stores Low Loyalty","VICTORIA-TX","Search",11,171,223,350,NULL,NULL,NULL
"171_224_353","Medium Stores Low Loyalty","WACO/TMPL/BRYAN-TX","Search",11,171,224,353,NULL,NULL,NULL
"171_225_352","Medium Stores High Loyalty","WASHINGTON D.C.","Search",11,171,225,352,NULL,NULL,NULL
"171_226_352","Medium Stores High Loyalty","WATERTOWN-NY","Search",11,171,226,352,NULL,NULL,NULL
"171_227_351","Low Stores Medium Loyalty","WAUSAU-WI","Search",11,171,227,351,NULL,NULL,NULL
"171_228_351","Low Stores Medium Loyalty","WEST PALM BEACH-FL","Search",11,171,228,351,NULL,NULL,NULL
"171_229_351","Low Stores Medium Loyalty","WHEELING-WV","Search",11,171,229,351,NULL,NULL,NULL
"171_230_352","Medium Stores High Loyalty","WICHITA-KS","Search",11,171,230,352,NULL,NULL,NULL
"171_231_351","Low Stores Medium Loyalty","WILKES-BARRE-PA","Search",11,171,231,351,NULL,NULL,NULL
"171_232_352","Medium Stores High Loyalty","WILMINGTON-NC","Search",11,171,232,352,NULL,NULL,NULL
"171_233_350","Low Stores Low Loyalty","YAKIMA-WA","Search",11,171,233,350,NULL,NULL,NULL
"171_234_352","Medium Stores High Loyalty","YOUNGSTOWN-OH","Search",11,171,234,352,NULL,NULL,NULL
"171_235_350","Low Stores Low Loyalty","YUMA-AZ","Search",11,171,235,350,NULL,NULL,NULL
"171_236_351","Low Stores Medium Loyalty","ZANESVILLE-OH","Search",11,171,236,351,NULL,NULL,NULL
"171_237_265","Other","LAWTON-TX","Search",11,171,237,265,NULL,NULL,NULL
"171_238_265","Other","SAVANNAH-GA","Search",11,171,238,265,NULL,NULL,NULL
"171_239_265","Other","KIRKSVILLE-IA","Search",11,171,239,265,NULL,NULL,NULL
"171_42_350","Low Stores Low Loyalty","ABILENE-TX","Search",11,171,42,350,NULL,NULL,NULL
"171_43_350","Low Stores Low Loyalty","ALBANY-GA","Search",11,171,43,350,NULL,NULL,NULL
"171_44_351","Low Stores Medium Loyalty","ALBANY-NY","Search",11,171,44,351,NULL,NULL,NULL
"171_45_352","Medium Stores High Loyalty","ALBQ/SANTA FE-NM","Search",11,171,45,352,NULL,NULL,NULL
"171_46_353","Medium Stores Low Loyalty","AMARILLO-TX","Search",11,171,46,353,NULL,NULL,NULL
"171_47_352","Medium Stores High Loyalty","ANCHORAGE-AK","Search",11,171,47,352,NULL,NULL,NULL
"171_48_353","Medium Stores Low Loyalty","ATLANTA-GA","Search",11,171,48,353,NULL,NULL,NULL
"171_49_352","Medium Stores High Loyalty","AUGUSTA-GA","Search",11,171,49,352,NULL,NULL,NULL
"171_50_353","Medium Stores Low Loyalty","AUSTIN-TX","Search",11,171,50,353,NULL,NULL,NULL
"171_51_352","Medium Stores High Loyalty","BAKERSFIELD-CA","Search",11,171,51,352,NULL,NULL,NULL
"171_52_352","Medium Stores High Loyalty","BALTIMORE-MD","Search",11,171,52,352,NULL,NULL,NULL
"171_53_351","Low Stores Medium Loyalty","BANGOR-ME","Search",11,171,53,351,NULL,NULL,NULL
"171_54_350","Low Stores Low Loyalty","BATON ROUGE-LA","Search",11,171,54,350,NULL,NULL,NULL
"171_55_350","Low Stores Low Loyalty","BEAUMT/PORT ART-TX","Search",11,171,55,350,NULL,NULL,NULL
"171_56_350","Low Stores Low Loyalty","BEND-OR","Search",11,171,56,350,NULL,NULL,NULL
"171_57_352","Medium Stores High Loyalty","BILLINGS-MT","Search",11,171,57,352,NULL,NULL,NULL
"171_58_350","Low Stores Low Loyalty","BILOXI/GULFPORT-MS","Search",11,171,58,350,NULL,NULL,NULL
"171_59_352","Medium Stores High Loyalty","BINGHAMTON-NY","Search",11,171,59,352,NULL,NULL,NULL
"171_60_350","Low Stores Low Loyalty","BIRMINGHAM-AL","Search",11,171,60,350,NULL,NULL,NULL
"171_61_351","Low Stores Medium Loyalty","BLUEFIELD-WV","Search",11,171,61,351,NULL,NULL,NULL
"171_62_353","Medium Stores Low Loyalty","BOISE-ID","Search",11,171,62,353,NULL,NULL,NULL
"171_63_352","Medium Stores High Loyalty","BOSTON-MA","Search",11,171,63,352,NULL,NULL,NULL
"171_64_352","Medium Stores High Loyalty","BOWLING GREEN-KY","Search",11,171,64,352,NULL,NULL,NULL
"171_65_352","Medium Stores High Loyalty","BUFFALO-NY","Search",11,171,65,352,NULL,NULL,NULL
"171_66_351","Low Stores Medium Loyalty","BRLGTN-PLATTSBG-VT","Search",11,171,66,351,NULL,NULL,NULL
"171_67_350","Low Stores Low Loyalty","BUTTE/BOZEMAN-MT","Search",11,171,67,350,NULL,NULL,NULL
"171_68_350","Low Stores Low Loyalty","CASPER/RIVERTON-WY","Search",11,171,68,350,NULL,NULL,NULL
"171_69_352","Medium Stores High Loyalty","CEDAR RAPIDS-IA","Search",11,171,69,352,NULL,NULL,NULL
"171_70_352","Medium Stores High Loyalty","CHMPGN/SPRINFD-IL","Search",11,171,70,352,NULL,NULL,NULL
"171_71_351","Low Stores Medium Loyalty","CHRLSTN/HNTNGTN-WV","Search",11,171,71,351,NULL,NULL,NULL
"171_72_350","Low Stores Low Loyalty","CHARLESTON-SC","Search",11,171,72,350,NULL,NULL,NULL
"171_73_353","Medium Stores Low Loyalty","CHARLOTTE-NC","Search",11,171,73,353,NULL,NULL,NULL
"171_74_350","Low Stores Low Loyalty","CHARLOTTESVILLE","Search",11,171,74,350,NULL,NULL,NULL
"171_75_350","Low Stores Low Loyalty","CHATTANOOGA-TN","Search",11,171,75,350,NULL,NULL,NULL
"171_76_350","Low Stores Low Loyalty","CHEYENNE- WY","Search",11,171,76,350,NULL,NULL,NULL
"171_77_354","High Stores High Loyalty","CHICAGO-IL","Search",11,171,77,354,NULL,NULL,NULL
"171_78_352","Medium Stores High Loyalty","CHICO/REDDING-CA","Search",11,171,78,352,NULL,NULL,NULL
"171_79_352","Medium Stores High Loyalty","CINCINNATI-OH","Search",11,171,79,352,NULL,NULL,NULL
"171_80_351","Low Stores Medium Loyalty","CLARKSBURG-WV","Search",11,171,80,351,NULL,NULL,NULL
"171_81_352","Medium Stores High Loyalty","CLEVELAND-OH","Search",11,171,81,352,NULL,NULL,NULL
"171_82_352","Medium Stores High Loyalty","COLORADO SPRNGS-CO","Search",11,171,82,352,NULL,NULL,NULL
"171_83_352","Medium Stores High Loyalty","COLMBA/JEFFRSON-MO","Search",11,171,83,352,NULL,NULL,NULL
"171_84_352","Medium Stores High Loyalty","COLUMBIA-SC","Search",11,171,84,352,NULL,NULL,NULL
"171_85_350","Low Stores Low Loyalty","COLMBS/TPLO/WPT-MS","Search",11,171,85,350,NULL,NULL,NULL
"171_86_350","Low Stores Low Loyalty","COLUMBUS-GA","Search",11,171,86,350,NULL,NULL,NULL
"171_87_352","Medium Stores High Loyalty","COLUMBUS-OH","Search",11,171,87,352,NULL,NULL,NULL
"171_88_352","Medium Stores High Loyalty","CORPUS CHRISTI-TX","Search",11,171,88,352,NULL,NULL,NULL
"171_89_353","Medium Stores Low Loyalty","DALLAS-TX","Search",11,171,89,353,NULL,NULL,NULL
"171_90_351","Low Stores Medium Loyalty","DAVENPORT-IA","Search",11,171,90,351,NULL,NULL,NULL
"171_91_352","Medium Stores High Loyalty","DAYTON-OH","Search",11,171,91,352,NULL,NULL,NULL
"171_92_352","Medium Stores High Loyalty","DENVER-CO","Search",11,171,92,352,NULL,NULL,NULL
"171_93_353","Medium Stores Low Loyalty","DES MOINES-IA","Search",11,171,93,353,NULL,NULL,NULL
"171_94_352","Medium Stores High Loyalty","DETROIT-MI","Search",11,171,94,352,NULL,NULL,NULL
"171_95_350","Low Stores Low Loyalty","DOTHAN-AL","Search",11,171,95,350,NULL,NULL,NULL
"171_96_352","Medium Stores High Loyalty","DULUTH-MN","Search",11,171,96,352,NULL,NULL,NULL
"171_97_353","Medium Stores Low Loyalty","EL PASO-TX","Search",11,171,97,353,NULL,NULL,NULL
"171_98_351","Low Stores Medium Loyalty","ELMIRA-NY","Search",11,171,98,351,NULL,NULL,NULL
"171_99_352","Medium Stores High Loyalty","ERIE-PA","Search",11,171,99,352,NULL,NULL,NULL
"30_100_350","Low Stores Low Loyalty","EUGENE-OR","Radio",11,30,100,350,NULL,NULL,NULL
"30_101_350","Low Stores Low Loyalty","EUREKA-CA","Radio",11,30,101,350,NULL,NULL,NULL
"30_102_351","Low Stores Medium Loyalty","EVANSVILLE-IN","Radio",11,30,102,351,NULL,NULL,NULL
"30_103_352","Medium Stores High Loyalty","FARGO-ND","Radio",11,30,103,352,NULL,NULL,NULL
"30_104_353","Medium Stores Low Loyalty","FAYETTEVL/FT.SM-AR","Radio",11,30,104,353,NULL,NULL,NULL
"30_105_265","Other","FLAGSTAFF-AZ","Radio",11,30,105,265,NULL,NULL,NULL
"30_106_351","Low Stores Medium Loyalty","FLNT/SGNW-BYCT-MI","Radio",11,30,106,351,NULL,NULL,NULL
"30_107_353","Medium Stores Low Loyalty","FLORNCE/MRTL BE-SC","Radio",11,30,107,353,NULL,NULL,NULL
"30_108_351","Low Stores Medium Loyalty","FORT MYRS/NAPLS-FL","Radio",11,30,108,351,NULL,NULL,NULL
"30_109_352","Medium Stores High Loyalty","FORT WAYNE-IN","Radio",11,30,109,352,NULL,NULL,NULL
"30_110_353","Medium Stores Low Loyalty","FRESNO/VISALIA-CA","Radio",11,30,110,353,NULL,NULL,NULL
"30_111_350","Low Stores Low Loyalty","GAINESVILLE-FL","Radio",11,30,111,350,NULL,NULL,NULL
"30_112_352","Medium Stores High Loyalty","GRD JCT/MNTS-CO","Radio",11,30,112,352,NULL,NULL,NULL
"30_113_352","Medium Stores High Loyalty","GRD RPD KMZ-MI","Radio",11,30,113,352,NULL,NULL,NULL
"30_114_352","Medium Stores High Loyalty","GREENBAY/APLTN-WI","Radio",11,30,114,352,NULL,NULL,NULL
"30_115_351","Low Stores Medium Loyalty","GREENSBORO-NC","Radio",11,30,115,351,NULL,NULL,NULL
"30_116_350","Low Stores Low Loyalty","GREENVILLE-NC","Radio",11,30,116,350,NULL,NULL,NULL
"30_117_351","Low Stores Medium Loyalty","GREENVILLE-SC","Radio",11,30,117,351,NULL,NULL,NULL
"30_118_352","Medium Stores High Loyalty","HBG/LANCAST-PA","Radio",11,30,118,352,NULL,NULL,NULL
"30_119_351","Low Stores Medium Loyalty","HARRISONBURG-VA","Radio",11,30,119,351,NULL,NULL,NULL
"30_120_350","Low Stores Low Loyalty","HATTSBURG/LAURL-MS","Radio",11,30,120,350,NULL,NULL,NULL
"30_121_353","Medium Stores Low Loyalty","HOUSTON-TX","Radio",11,30,121,353,NULL,NULL,NULL
"30_122_351","Low Stores Medium Loyalty","HUNTSVILLE-AL","Radio",11,30,122,351,NULL,NULL,NULL
"30_123_353","Medium Stores Low Loyalty","IDHO FLS/POCTLO-ID","Radio",11,30,123,353,NULL,NULL,NULL
"30_124_352","Medium Stores High Loyalty","INDIANAPOLIS-IN","Radio",11,30,124,352,NULL,NULL,NULL
"30_125_350","Low Stores Low Loyalty","JACKSON-MS","Radio",11,30,125,350,NULL,NULL,NULL
"30_126_350","Low Stores Low Loyalty","JACKSON-TN","Radio",11,30,126,350,NULL,NULL,NULL
"30_127_352","Medium Stores High Loyalty","JACKSONVILLE-FL","Radio",11,30,127,352,NULL,NULL,NULL
"30_128_351","Low Stores Medium Loyalty","JOHNSTOWN/ALTNA-PA","Radio",11,30,128,351,NULL,NULL,NULL
"30_129_350","Low Stores Low Loyalty","JONESBORO-AR","Radio",11,30,129,350,NULL,NULL,NULL
"30_130_352","Medium Stores High Loyalty","JOPLIN/PTSBURG-MO","Radio",11,30,130,352,NULL,NULL,NULL
"30_131_353","Medium Stores Low Loyalty","KANSAS CT-KS / MO","Radio",11,30,131,353,NULL,NULL,NULL
"30_132_351","Low Stores Medium Loyalty","KNOXVILLE-TN","Radio",11,30,132,351,NULL,NULL,NULL
"30_133_352","Medium Stores High Loyalty","LA CRSE/EAU CL-WI","Radio",11,30,133,352,NULL,NULL,NULL
"30_134_352","Medium Stores High Loyalty","LAFAYETTE-IN","Radio",11,30,134,352,NULL,NULL,NULL
"30_135_350","Low Stores Low Loyalty","LAFAYETTE-LA","Radio",11,30,135,350,NULL,NULL,NULL
"30_136_350","Low Stores Low Loyalty","LAKE CHARLES-LA","Radio",11,30,136,350,NULL,NULL,NULL
"30_137_352","Medium Stores High Loyalty","LANSING/JACKSON-MI","Radio",11,30,137,352,NULL,NULL,NULL
"30_138_353","Medium Stores Low Loyalty","LAREDO-TX","Radio",11,30,138,353,NULL,NULL,NULL
"30_139_353","Medium Stores Low Loyalty","LAS VEGAS-NV","Radio",11,30,139,353,NULL,NULL,NULL
"30_140_353","Medium Stores Low Loyalty","LEXINGTON-KY","Radio",11,30,140,353,NULL,NULL,NULL
"30_141_351","Low Stores Medium Loyalty","LIMA-OH","Radio",11,30,141,351,NULL,NULL,NULL
"30_142_352","Medium Stores High Loyalty","LINCOLN-NE","Radio",11,30,142,352,NULL,NULL,NULL
"30_143_350","Low Stores Low Loyalty","LITTLE ROCK-AR","Radio",11,30,143,350,NULL,NULL,NULL
"30_144_354","High Stores High Loyalty","LOS ANGELES-CA","Radio",11,30,144,354,NULL,NULL,NULL
"30_145_352","Medium Stores High Loyalty","LOUISVILLE-KY","Radio",11,30,145,352,NULL,NULL,NULL
"30_146_352","Medium Stores High Loyalty","LUBBOCK-TX","Radio",11,30,146,352,NULL,NULL,NULL
"30_147_350","Low Stores Low Loyalty","MACON-GA","Radio",11,30,147,350,NULL,NULL,NULL
"30_148_352","Medium Stores High Loyalty","MADISON-WI","Radio",11,30,148,352,NULL,NULL,NULL
"30_149_352","Medium Stores High Loyalty","MANKATO-MN","Radio",11,30,149,352,NULL,NULL,NULL
"30_150_351","Low Stores Medium Loyalty","MARQUETTE-MI","Radio",11,30,150,351,NULL,NULL,NULL
"30_151_353","Medium Stores Low Loyalty","MCALLEN-TX","Radio",11,30,151,353,NULL,NULL,NULL
"30_152_351","Low Stores Medium Loyalty","MDFRD/KLMATH FA-OR","Radio",11,30,152,351,NULL,NULL,NULL
"30_153_350","Low Stores Low Loyalty","MEMPHIS-TN","Radio",11,30,153,350,NULL,NULL,NULL
"30_154_353","Medium Stores Low Loyalty","MIAMI/FT. LDRDA-FL","Radio",11,30,154,353,NULL,NULL,NULL
"30_155_353","Medium Stores Low Loyalty","MIDLAND-TX","Radio",11,30,155,353,NULL,NULL,NULL
"30_156_352","Medium Stores High Loyalty","MILWAUKEE-WI","Radio",11,30,156,352,NULL,NULL,NULL
"30_157_352","Medium Stores High Loyalty","MINNEAPOLIS-MN","Radio",11,30,157,352,NULL,NULL,NULL
"30_158_352","Medium Stores High Loyalty","MINOT/BISMARCK-ND","Radio",11,30,158,352,NULL,NULL,NULL
"30_159_350","Low Stores Low Loyalty","MBLE/PNSCOLA-AL/FL","Radio",11,30,159,350,NULL,NULL,NULL
"30_160_350","Low Stores Low Loyalty","MONROE/EL DORDO-LA","Radio",11,30,160,350,NULL,NULL,NULL
"30_161_350","Low Stores Low Loyalty","MONTEREY/SALINA-CA","Radio",11,30,161,350,NULL,NULL,NULL
"30_162_350","Low Stores Low Loyalty","MONTGOMERY-AL","Radio",11,30,162,350,NULL,NULL,NULL
"30_163_353","Medium Stores Low Loyalty","NASHVILLE-TN","Radio",11,30,163,353,NULL,NULL,NULL
"30_164_352","Medium Stores High Loyalty","NEW HAVEN/HARTD-CT","Radio",11,30,164,352,NULL,NULL,NULL
"30_165_350","Low Stores Low Loyalty","NEW ORLEANS-LA","Radio",11,30,165,350,NULL,NULL,NULL
"30_166_352","Medium Stores High Loyalty","NORFOLK-VA","Radio",11,30,166,352,NULL,NULL,NULL
"30_167_353","Medium Stores Low Loyalty","OKLAHOMA CITY-OK","Radio",11,30,167,353,NULL,NULL,NULL
"30_168_353","Medium Stores Low Loyalty","OMAHA-NE","Radio",11,30,168,353,NULL,NULL,NULL
"30_169_353","Medium Stores Low Loyalty","ORLNDO/DYTNA/MB-FL","Radio",11,30,169,353,NULL,NULL,NULL
"30_170_351","Low Stores Medium Loyalty","PADUCAH-KY","Radio",11,30,170,351,NULL,NULL,NULL
"30_171_353","Medium Stores Low Loyalty","PALM SPRINGS-CA","Radio",11,30,171,353,NULL,NULL,NULL
"30_172_351","Low Stores Medium Loyalty","PANAMA CITY-FL","Radio",11,30,172,351,NULL,NULL,NULL
"30_173_351","Low Stores Medium Loyalty","PARKERSBURG-WV","Radio",11,30,173,351,NULL,NULL,NULL
"30_174_352","Medium Stores High Loyalty","PEORIA/BLMNGTN-IL","Radio",11,30,174,352,NULL,NULL,NULL
"30_175_352","Medium Stores High Loyalty","PHILADELPHIA-PA","Radio",11,30,175,352,NULL,NULL,NULL
"30_176_353","Medium Stores Low Loyalty","PHOENIX-AZ","Radio",11,30,176,353,NULL,NULL,NULL
"30_177_352","Medium Stores High Loyalty","PITTSBURGH-PA","Radio",11,30,177,352,NULL,NULL,NULL
"30_178_351","Low Stores Medium Loyalty","PORTLAND-ME","Radio",11,30,178,351,NULL,NULL,NULL
"30_179_353","Medium Stores Low Loyalty","PORTLAND-OR","Radio",11,30,179,353,NULL,NULL,NULL
"30_180_352","Medium Stores High Loyalty","PROVIDENCE-RI","Radio",11,30,180,352,NULL,NULL,NULL
"30_181_351","Low Stores Medium Loyalty","QUINCY-IL","Radio",11,30,181,351,NULL,NULL,NULL
"30_182_353","Medium Stores Low Loyalty","RALEIGH-NC","Radio",11,30,182,353,NULL,NULL,NULL
"30_183_352","Medium Stores High Loyalty","RAPID CITY-SD","Radio",11,30,183,352,NULL,NULL,NULL
"30_184_352","Medium Stores High Loyalty","RENO-NV","Radio",11,30,184,352,NULL,NULL,NULL
"30_185_352","Medium Stores High Loyalty","RICHMOND-VA","Radio",11,30,185,352,NULL,NULL,NULL
"30_186_351","Low Stores Medium Loyalty","ROANOKE/LYCHBRG-VA","Radio",11,30,186,351,NULL,NULL,NULL
"30_187_352","Medium Stores High Loyalty","ROCHESTER-MN","Radio",11,30,187,352,NULL,NULL,NULL
"30_188_351","Low Stores Medium Loyalty","ROCHESTER-NY","Radio",11,30,188,351,NULL,NULL,NULL
"30_189_352","Medium Stores High Loyalty","ROCKFORD-IL","Radio",11,30,189,352,NULL,NULL,NULL
"30_190_353","Medium Stores Low Loyalty","SACRAMENTO-CA","Radio",11,30,190,353,NULL,NULL,NULL
"30_191_351","Low Stores Medium Loyalty","SALISBURY-MD","Radio",11,30,191,351,NULL,NULL,NULL
